"","Study_ID","Site","Sampling_Date","Latitude","Longitude","Area_watershed_km","Pair","Climate","Burn_Unburn","Time_Since_Fire","DOC_uM_C","NO3_uM_N","NO3_Interp","DOC_Interp"
"3790","Abbott et al. 2021","BS.20",2018-07-12,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.327280281690141,1570.48355871111
"3791","Abbott et al. 2021","BS.20",2018-07-13,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.327957746478873,1585.43612662222
"3792","Abbott et al. 2021","BS.20",2018-07-14,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.328635211267606,1600.38869453333
"3793","Abbott et al. 2021","BS.20",2018-07-15,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.329312676056338,1615.34126244444
"3794","Abbott et al. 2021","BS.20",2018-07-16,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.32999014084507,1630.29383035556
"3795","Abbott et al. 2021","BS.20",2018-07-17,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.330667605633803,1645.24639826667
"3796","Abbott et al. 2021","BS.20",2018-07-18,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.331345070422535,1660.19896617778
"3797","Abbott et al. 2021","BS.20",2018-07-19,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.332022535211268,1675.15153408889
"3798","Abbott et al. 2021","BS.20",2018-07-20,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,1690.104102,0.3327,0.3327,1690.104102
"3799","Abbott et al. 2021","BS.20",2018-07-21,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.330027777777778,1685.94114727778
"3800","Abbott et al. 2021","BS.20",2018-07-22,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.327355555555556,1681.77819255556
"3801","Abbott et al. 2021","BS.20",2018-07-23,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.324683333333333,1677.61523783333
"3802","Abbott et al. 2021","BS.20",2018-07-24,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.322011111111111,1673.45228311111
"3803","Abbott et al. 2021","BS.20",2018-07-25,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.319338888888889,1669.28932838889
"3804","Abbott et al. 2021","BS.20",2018-07-26,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.316666666666667,1665.12637366667
"3805","Abbott et al. 2021","BS.20",2018-07-27,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.313994444444444,1660.96341894444
"3806","Abbott et al. 2021","BS.20",2018-07-28,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.311322222222222,1656.80046422222
"3807","Abbott et al. 2021","BS.20",2018-07-29,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.30865,1652.6375095
"3808","Abbott et al. 2021","BS.20",2018-07-30,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.305977777777778,1648.47455477778
"3809","Abbott et al. 2021","BS.20",2018-07-31,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.303305555555556,1644.31160005556
"3810","Abbott et al. 2021","BS.20",2018-08-01,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.300633333333333,1640.14864533333
"3811","Abbott et al. 2021","BS.20",2018-08-02,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.297961111111111,1635.98569061111
"3812","Abbott et al. 2021","BS.20",2018-08-03,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.295288888888889,1631.82273588889
"3813","Abbott et al. 2021","BS.20",2018-08-04,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.292616666666667,1627.65978116667
"3814","Abbott et al. 2021","BS.20",2018-08-05,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.289944444444444,1623.49682644444
"3815","Abbott et al. 2021","BS.20",2018-08-06,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.287272222222222,1619.33387172222
"3816","Abbott et al. 2021","BS.20",2018-08-07,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.2846,1615.170917
"3817","Abbott et al. 2021","BS.20",2018-08-08,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.281927777777778,1611.00796227778
"3818","Abbott et al. 2021","BS.20",2018-08-09,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.279255555555556,1606.84500755556
"3819","Abbott et al. 2021","BS.20",2018-08-10,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.276583333333333,1602.68205283333
"3820","Abbott et al. 2021","BS.20",2018-08-11,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.273911111111111,1598.51909811111
"3821","Abbott et al. 2021","BS.20",2018-08-12,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.271238888888889,1594.35614338889
"3822","Abbott et al. 2021","BS.20",2018-08-13,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.268566666666667,1590.19318866667
"3823","Abbott et al. 2021","BS.20",2018-08-14,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.265894444444444,1586.03023394444
"3824","Abbott et al. 2021","BS.20",2018-08-15,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.263222222222222,1581.86727922222
"3825","Abbott et al. 2021","BS.20",2018-08-16,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.26055,1577.7043245
"3826","Abbott et al. 2021","BS.20",2018-08-17,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.257877777777778,1573.54136977778
"3827","Abbott et al. 2021","BS.20",2018-08-18,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.255205555555556,1569.37841505556
"3828","Abbott et al. 2021","BS.20",2018-08-19,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.252533333333333,1565.21546033333
"3829","Abbott et al. 2021","BS.20",2018-08-20,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.249861111111111,1561.05250561111
"3830","Abbott et al. 2021","BS.20",2018-08-21,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.247188888888889,1556.88955088889
"3831","Abbott et al. 2021","BS.20",2018-08-22,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.244516666666667,1552.72659616667
"3832","Abbott et al. 2021","BS.20",2018-08-23,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.241844444444444,1548.56364144444
"3833","Abbott et al. 2021","BS.20",2018-08-24,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,NA,NA,0.239172222222222,1544.40068672222
"3834","Abbott et al. 2021","BS.20",2018-08-25,69.10971014,-150.863,3.777037842,"Control","Dwc","Unburn",11,1540.237732,0.2365,0.2365,1540.237732
"3835","Abbott et al. 2021","BS.21",2017-06-09,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,755.9925733,0.0376,0.0376,755.9925733
"3836","Abbott et al. 2021","BS.21",2017-06-10,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0381862745098039,778.913312117647
"3837","Abbott et al. 2021","BS.21",2017-06-11,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0387725490196078,801.834050935294
"3838","Abbott et al. 2021","BS.21",2017-06-12,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0393588235294118,824.754789752941
"3839","Abbott et al. 2021","BS.21",2017-06-13,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0399450980392157,847.675528570588
"3840","Abbott et al. 2021","BS.21",2017-06-14,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0405313725490196,870.596267388235
"3841","Abbott et al. 2021","BS.21",2017-06-15,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0411176470588235,893.517006205882
"3842","Abbott et al. 2021","BS.21",2017-06-16,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0417039215686275,916.43774502353
"3843","Abbott et al. 2021","BS.21",2017-06-17,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0422901960784314,939.358483841177
"3844","Abbott et al. 2021","BS.21",2017-06-18,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0428764705882353,962.279222658824
"3845","Abbott et al. 2021","BS.21",2017-06-19,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0434627450980392,985.19996147647
"3846","Abbott et al. 2021","BS.21",2017-06-20,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0440490196078431,1008.12070029412
"3847","Abbott et al. 2021","BS.21",2017-06-21,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0446352941176471,1031.04143911176
"3848","Abbott et al. 2021","BS.21",2017-06-22,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.045221568627451,1053.96217792941
"3849","Abbott et al. 2021","BS.21",2017-06-23,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0458078431372549,1076.88291674706
"3850","Abbott et al. 2021","BS.21",2017-06-24,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0463941176470588,1099.80365556471
"3851","Abbott et al. 2021","BS.21",2017-06-25,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0469803921568627,1122.72439438235
"3852","Abbott et al. 2021","BS.21",2017-06-26,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0475666666666667,1145.6451332
"3853","Abbott et al. 2021","BS.21",2017-06-27,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0481529411764706,1168.56587201765
"3854","Abbott et al. 2021","BS.21",2017-06-28,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0487392156862745,1191.48661083529
"3855","Abbott et al. 2021","BS.21",2017-06-29,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0493254901960784,1214.40734965294
"3856","Abbott et al. 2021","BS.21",2017-06-30,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0499117647058824,1237.32808847059
"3857","Abbott et al. 2021","BS.21",2017-07-01,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0504980392156863,1260.24882728824
"3858","Abbott et al. 2021","BS.21",2017-07-02,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0510843137254902,1283.16956610588
"3859","Abbott et al. 2021","BS.21",2017-07-03,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0516705882352941,1306.09030492353
"3860","Abbott et al. 2021","BS.21",2017-07-04,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.052256862745098,1329.01104374118
"3861","Abbott et al. 2021","BS.21",2017-07-05,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.052843137254902,1351.93178255882
"3862","Abbott et al. 2021","BS.21",2017-07-06,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0534294117647059,1374.85252137647
"3863","Abbott et al. 2021","BS.21",2017-07-07,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0540156862745098,1397.77326019412
"3864","Abbott et al. 2021","BS.21",2017-07-08,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0546019607843137,1420.69399901176
"3865","Abbott et al. 2021","BS.21",2017-07-09,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0551882352941176,1443.61473782941
"3866","Abbott et al. 2021","BS.21",2017-07-10,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0557745098039216,1466.53547664706
"3867","Abbott et al. 2021","BS.21",2017-07-11,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0563607843137255,1489.45621546471
"3868","Abbott et al. 2021","BS.21",2017-07-12,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0569470588235294,1512.37695428235
"3869","Abbott et al. 2021","BS.21",2017-07-13,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0575333333333333,1535.2976931
"3870","Abbott et al. 2021","BS.21",2017-07-14,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0581196078431373,1558.21843191765
"3871","Abbott et al. 2021","BS.21",2017-07-15,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0587058823529412,1581.13917073529
"3872","Abbott et al. 2021","BS.21",2017-07-16,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0592921568627451,1604.05990955294
"3873","Abbott et al. 2021","BS.21",2017-07-17,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.059878431372549,1626.98064837059
"3874","Abbott et al. 2021","BS.21",2017-07-18,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.060464705882353,1649.90138718824
"3875","Abbott et al. 2021","BS.21",2017-07-19,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0610509803921569,1672.82212600588
"3876","Abbott et al. 2021","BS.21",2017-07-20,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0616372549019608,1695.74286482353
"3877","Abbott et al. 2021","BS.21",2017-07-21,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0622235294117647,1718.66360364118
"3878","Abbott et al. 2021","BS.21",2017-07-22,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0628098039215686,1741.58434245882
"3879","Abbott et al. 2021","BS.21",2017-07-23,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0633960784313726,1764.50508127647
"3880","Abbott et al. 2021","BS.21",2017-07-24,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0639823529411765,1787.42582009412
"3881","Abbott et al. 2021","BS.21",2017-07-25,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0645686274509804,1810.34655891176
"3882","Abbott et al. 2021","BS.21",2017-07-26,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0651549019607843,1833.26729772941
"3883","Abbott et al. 2021","BS.21",2017-07-27,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0657411764705882,1856.18803654706
"3884","Abbott et al. 2021","BS.21",2017-07-28,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0663274509803922,1879.10877536471
"3885","Abbott et al. 2021","BS.21",2017-07-29,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0669137254901961,1902.02951418235
"3886","Abbott et al. 2021","BS.21",2017-07-30,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,1924.950253,0.0675,0.0675,1924.950253
"3887","Abbott et al. 2021","BS.21",2017-07-31,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0676383870967742,1921.76355602968
"3888","Abbott et al. 2021","BS.21",2017-08-01,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0677767741935484,1918.57685905935
"3889","Abbott et al. 2021","BS.21",2017-08-02,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0679151612903226,1915.39016208903
"3890","Abbott et al. 2021","BS.21",2017-08-03,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0680535483870968,1912.20346511871
"3891","Abbott et al. 2021","BS.21",2017-08-04,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.068191935483871,1909.01676814839
"3892","Abbott et al. 2021","BS.21",2017-08-05,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0683303225806452,1905.83007117806
"3893","Abbott et al. 2021","BS.21",2017-08-06,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0684687096774194,1902.64337420774
"3894","Abbott et al. 2021","BS.21",2017-08-07,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0686070967741935,1899.45667723742
"3895","Abbott et al. 2021","BS.21",2017-08-08,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0687454838709678,1896.2699802671
"3896","Abbott et al. 2021","BS.21",2017-08-09,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0688838709677419,1893.08328329677
"3897","Abbott et al. 2021","BS.21",2017-08-10,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0690222580645161,1889.89658632645
"3898","Abbott et al. 2021","BS.21",2017-08-11,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0691606451612903,1886.70988935613
"3899","Abbott et al. 2021","BS.21",2017-08-12,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0692990322580645,1883.52319238581
"3900","Abbott et al. 2021","BS.21",2017-08-13,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0694374193548387,1880.33649541548
"3901","Abbott et al. 2021","BS.21",2017-08-14,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0695758064516129,1877.14979844516
"3902","Abbott et al. 2021","BS.21",2017-08-15,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0697141935483871,1873.96310147484
"3903","Abbott et al. 2021","BS.21",2017-08-16,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0698525806451613,1870.77640450452
"3904","Abbott et al. 2021","BS.21",2017-08-17,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0699909677419355,1867.58970753419
"3905","Abbott et al. 2021","BS.21",2017-08-18,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0701293548387097,1864.40301056387
"3906","Abbott et al. 2021","BS.21",2017-08-19,69.11102593,-150.856,21.19338989,"Control","Dwc","Unburn",10,NA,NA,0.0702677419354839,1861.21631359355
