File_Name,File_Description,Standard,Missing_Value_Codes,File_Path
caldor_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/caldor/mtbs/2021/ca3858612053820210815
caldor_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/caldor/mtbs/2021/ca3858612053820210815
caldor_post_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/caldor/mtbs/2021/ca3858612053820210815
caldor_pre_L8_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/caldor/mtbs/2021/ca3858612053820210815
caldor_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/caldor/mtbs/2021/ca3858612053820210815
WY4473710995419880709_19860818_19890802_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_19881010_L5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_19881010_L5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_19881010_L5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_post_L4_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_post_L4_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_post_L4_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_pre_L5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_pre_L5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_pre_L5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
clovermist_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_19890802_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_L5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_L5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19860818_L5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19881010_L5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19881010_L5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19881010_L5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19890802_L4_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19890802_L4_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_19890802_L4_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
wy4473710995419880709_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/clovermist/mtbs/1988/wy4473710995419880709
CO4005110538520100906_20100621_20110624_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_rdnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_rdnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_20110624_rdnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100621_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100925_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100925_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20100925_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20110624_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20110624_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_20110624_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
co4005110538520100906_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon.kmz,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_20100925_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_20100925_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_20100925_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_burn_bndy.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_burn_bndy.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_burn_bndy.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_burn_bndy.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_burn_bndy.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_burn_bndy.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_dnbr.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_dnbr.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_dnbr.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_dnbr6.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_dnbr6.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_dnbr6.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_map.pdf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_mask.dbf,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_mask.prj,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_mask.sbn,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_mask.sbx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_mask.shp,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_mask.shx,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_metadata.xml,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_post_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_post_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_post_l5_refl.tif,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_pre_l5_refl.aux,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
fourmile_canyon_pre_l5_refl.rrd,,N/A,N/A,/Cavaiani_2024_Metaanalysis/gis_data/Fire_Perimeters/fourmile_canyon/mtbs/2010/co4005110538520100906
