Study_ID,Site,Sampling_Date,latitude,longitude,Area_watershed_km,Pair,Climate,Burn_Unburn,Time_Since_Fire,DOC_mg_C_L,NO3_mg_N_L,NO3_Interp,DOC_Interp
Abbott et al. 2021,BS.10,2018-01-17,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.0139341636,12.185286617756
Abbott et al. 2021,BS.10,2018-01-18,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01402594471942446,12.153317235269856
Abbott et al. 2021,BS.10,2018-01-19,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014117725838848922,12.121347852783714
Abbott et al. 2021,BS.10,2018-01-20,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014209506958273384,12.089378470297568
Abbott et al. 2021,BS.10,2018-01-21,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014301288077697843,12.057409087811426
Abbott et al. 2021,BS.10,2018-01-22,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014393069197122303,12.025439705325281
Abbott et al. 2021,BS.10,2018-01-23,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014484850316546765,11.993470322839137
Abbott et al. 2021,BS.10,2018-01-24,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014576631435971224,11.961500940352995
Abbott et al. 2021,BS.10,2018-01-25,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014668412555395687,11.929531557866849
Abbott et al. 2021,BS.10,2018-01-26,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014760193674820146,11.897562175380706
Abbott et al. 2021,BS.10,2018-01-27,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014851974794244605,11.865592792894562
Abbott et al. 2021,BS.10,2018-01-28,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.014943755913669067,11.833623410408418
Abbott et al. 2021,BS.10,2018-01-29,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.015035537033093526,11.801654027922275
Abbott et al. 2021,BS.10,2018-01-30,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.015127318152517989,11.76968464543613
Abbott et al. 2021,BS.10,2018-01-31,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.015219099271942448,11.737715262949987
Abbott et al. 2021,BS.10,2018-02-01,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.015310880391366907,11.705745880463843
Abbott et al. 2021,BS.10,2018-02-02,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.015402661510791369,11.673776497977698
Abbott et al. 2021,BS.10,2018-02-03,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.015494442630215828,11.641807115491556
Abbott et al. 2021,BS.10,2018-02-04,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01558622374964029,11.60983773300541
Abbott et al. 2021,BS.10,2018-02-05,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01567800486906475,11.577868350519267
Abbott et al. 2021,BS.10,2018-02-06,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01576978598848921,11.545898968033123
Abbott et al. 2021,BS.10,2018-02-07,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01586156710791367,11.513929585546979
Abbott et al. 2021,BS.10,2018-02-08,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01595334822733813,11.481960203060837
Abbott et al. 2021,BS.10,2018-02-09,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016045129346762593,11.44999082057469
Abbott et al. 2021,BS.10,2018-02-10,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01613691046618705,11.418021438088548
Abbott et al. 2021,BS.10,2018-02-11,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01622869158561151,11.386052055602402
Abbott et al. 2021,BS.10,2018-02-12,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016320472705035973,11.35408267311626
Abbott et al. 2021,BS.10,2018-02-13,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016412253824460432,11.322113290630117
Abbott et al. 2021,BS.10,2018-02-14,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016504034943884895,11.290143908143971
Abbott et al. 2021,BS.10,2018-02-15,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016595816063309354,11.258174525657829
Abbott et al. 2021,BS.10,2018-02-16,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016687597182733816,11.226205143171683
Abbott et al. 2021,BS.10,2018-02-17,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016779378302158275,11.19423576068554
Abbott et al. 2021,BS.10,2018-02-18,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016871159421582734,11.162266378199396
Abbott et al. 2021,BS.10,2018-02-19,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.016962940541007197,11.130296995713252
Abbott et al. 2021,BS.10,2018-02-20,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.017054721660431656,11.09832761322711
Abbott et al. 2021,BS.10,2018-02-21,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.017146502779856115,11.066358230740963
Abbott et al. 2021,BS.10,2018-02-22,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.017238283899280577,11.034388848254821
Abbott et al. 2021,BS.10,2018-02-23,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.017330065018705036,11.002419465768677
Abbott et al. 2021,BS.10,2018-02-24,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.0174218461381295,10.970450083282532
Abbott et al. 2021,BS.10,2018-02-25,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.017513627257553958,10.938480700796388
Abbott et al. 2021,BS.10,2018-02-26,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.017605408376978417,10.906511318310244
Abbott et al. 2021,BS.10,2018-02-27,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01769718949640288,10.874541935824102
Abbott et al. 2021,BS.10,2018-02-28,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.017788970615827338,10.842572553337957
Abbott et al. 2021,BS.10,2018-03-01,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.0178807517352518,10.810603170851813
Abbott et al. 2021,BS.10,2018-03-02,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01797253285467626,10.778633788365669
Abbott et al. 2021,BS.10,2018-03-03,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01806431397410072,10.746664405879525
Abbott et al. 2021,BS.10,2018-03-04,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01815609509352518,10.714695023393382
Abbott et al. 2021,BS.10,2018-03-05,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01824787621294964,10.682725640907238
Abbott et al. 2021,BS.10,2018-03-06,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.018339657332374103,10.650756258421094
Abbott et al. 2021,BS.10,2018-03-07,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.018431438451798562,10.61878687593495
Abbott et al. 2021,BS.10,2018-03-08,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01852321957122302,10.586817493448805
Abbott et al. 2021,BS.10,2018-03-09,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.018615000690647483,10.554848110962663
Abbott et al. 2021,BS.10,2018-03-10,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.018706781810071942,10.522878728476519
Abbott et al. 2021,BS.10,2018-03-11,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.018798562929496405,10.490909345990374
Abbott et al. 2021,BS.10,2018-03-12,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.018890344048920864,10.45893996350423
Abbott et al. 2021,BS.10,2018-03-13,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.018982125168345323,10.426970581018086
Abbott et al. 2021,BS.10,2018-03-14,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.019073906287769785,10.395001198531943
Abbott et al. 2021,BS.10,2018-03-15,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.019165687407194244,10.3630318160458
Abbott et al. 2021,BS.10,2018-03-16,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.019257468526618707,10.331062433559655
Abbott et al. 2021,BS.10,2018-03-17,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.019349249646043166,10.29909305107351
Abbott et al. 2021,BS.10,2018-03-18,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01944103076546763,10.267123668587367
Abbott et al. 2021,BS.10,2018-03-19,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.019532811884892087,10.235154286101224
Abbott et al. 2021,BS.10,2018-03-20,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.019624593004316546,10.20318490361508
Abbott et al. 2021,BS.10,2018-03-21,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01971637412374101,10.171215521128936
Abbott et al. 2021,BS.10,2018-03-22,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.019808155243165468,10.139246138642791
Abbott et al. 2021,BS.10,2018-03-23,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01989993636258993,10.107276756156647
Abbott et al. 2021,BS.10,2018-03-24,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.01999171748201439,10.075307373670505
Abbott et al. 2021,BS.10,2018-03-25,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02008349860143885,10.04333799118436
Abbott et al. 2021,BS.10,2018-03-26,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02017527972086331,10.011368608698216
Abbott et al. 2021,BS.10,2018-03-27,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02026706084028777,9.979399226212072
Abbott et al. 2021,BS.10,2018-03-28,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.020358841959712232,9.947429843725928
Abbott et al. 2021,BS.10,2018-03-29,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02045062307913669,9.915460461239785
Abbott et al. 2021,BS.10,2018-03-30,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.020542404198561154,9.88349107875364
Abbott et al. 2021,BS.10,2018-03-31,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.020634185317985613,9.851521696267497
Abbott et al. 2021,BS.10,2018-04-01,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.020725966437410072,9.819552313781353
Abbott et al. 2021,BS.10,2018-04-02,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.020817747556834534,9.787582931295209
Abbott et al. 2021,BS.10,2018-04-03,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.020909528676258993,9.755613548809066
Abbott et al. 2021,BS.10,2018-04-04,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.021001309795683456,9.72364416632292
Abbott et al. 2021,BS.10,2018-04-05,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.021093090915107915,9.691674783836778
Abbott et al. 2021,BS.10,2018-04-06,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.021184872034532374,9.659705401350632
Abbott et al. 2021,BS.10,2018-04-07,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.021276653153956836,9.62773601886449
Abbott et al. 2021,BS.10,2018-04-08,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.021368434273381295,9.595766636378347
Abbott et al. 2021,BS.10,2018-04-09,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.021460215392805758,9.5637972538922
Abbott et al. 2021,BS.10,2018-04-10,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.021551996512230217,9.531827871406058
Abbott et al. 2021,BS.10,2018-04-11,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02164377763165468,9.499858488919912
Abbott et al. 2021,BS.10,2018-04-12,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02173555875107914,9.46788910643377
Abbott et al. 2021,BS.10,2018-04-13,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.021827339870503597,9.435919723947627
Abbott et al. 2021,BS.10,2018-04-14,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02191912098992806,9.403950341461481
Abbott et al. 2021,BS.10,2018-04-15,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02201090210935252,9.371980958975339
Abbott et al. 2021,BS.10,2018-04-16,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02210268322877698,9.340011576489193
Abbott et al. 2021,BS.10,2018-04-17,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02219446434820144,9.30804219400305
Abbott et al. 2021,BS.10,2018-04-18,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.0222862454676259,9.276072811516906
Abbott et al. 2021,BS.10,2018-04-19,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.022378026587050362,9.244103429030762
Abbott et al. 2021,BS.10,2018-04-20,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02246980770647482,9.212134046544618
Abbott et al. 2021,BS.10,2018-04-21,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.022561588825899283,9.180164664058474
Abbott et al. 2021,BS.10,2018-04-22,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.022653369945323742,9.148195281572331
Abbott et al. 2021,BS.10,2018-04-23,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.0227451510647482,9.116225899086187
Abbott et al. 2021,BS.10,2018-04-24,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.022836932184172664,9.084256516600043
Abbott et al. 2021,BS.10,2018-04-25,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.022928713303597123,9.052287134113898
Abbott et al. 2021,BS.10,2018-04-26,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023020494423021585,9.020317751627754
Abbott et al. 2021,BS.10,2018-04-27,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023112275542446045,8.988348369141612
Abbott et al. 2021,BS.10,2018-04-28,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023204056661870504,8.9563789866554675
Abbott et al. 2021,BS.10,2018-04-29,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023295837781294966,8.924409604169323
Abbott et al. 2021,BS.10,2018-04-30,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023387618900719425,8.892440221683179
Abbott et al. 2021,BS.10,2018-05-01,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023479400020143888,8.860470839197035
Abbott et al. 2021,BS.10,2018-05-02,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023571181139568347,8.828501456710892
Abbott et al. 2021,BS.10,2018-05-03,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023662962258992806,8.796532074224748
Abbott et al. 2021,BS.10,2018-05-04,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023754743378417268,8.764562691738604
Abbott et al. 2021,BS.10,2018-05-05,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.023846524497841727,8.73259330925246
Abbott et al. 2021,BS.10,2018-05-06,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02393830561726619,8.700623926766315
Abbott et al. 2021,BS.10,2018-05-07,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02403008673669065,8.668654544280173
Abbott et al. 2021,BS.10,2018-05-08,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.024121867856115108,8.636685161794029
Abbott et al. 2021,BS.10,2018-05-09,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02421364897553957,8.604715779307885
Abbott et al. 2021,BS.10,2018-05-10,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.024305430094964033,8.57274639682174
Abbott et al. 2021,BS.10,2018-05-11,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02439721121438849,8.540777014335596
Abbott et al. 2021,BS.10,2018-05-12,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02448899233381295,8.508807631849454
Abbott et al. 2021,BS.10,2018-05-13,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02458077345323741,8.47683824936331
Abbott et al. 2021,BS.10,2018-05-14,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.024672554572661872,8.444868866877165
Abbott et al. 2021,BS.10,2018-05-15,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.024764335692086335,8.412899484391021
Abbott et al. 2021,BS.10,2018-05-16,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.024856116811510794,8.380930101904877
Abbott et al. 2021,BS.10,2018-05-17,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.024947897930935253,8.348960719418734
Abbott et al. 2021,BS.10,2018-05-18,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02503967905035971,8.31699133693259
Abbott et al. 2021,BS.10,2018-05-19,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025131460169784174,8.285021954446446
Abbott et al. 2021,BS.10,2018-05-20,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025223241289208637,8.253052571960302
Abbott et al. 2021,BS.10,2018-05-21,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025315022408633096,8.221083189474157
Abbott et al. 2021,BS.10,2018-05-22,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025406803528057555,8.189113806988013
Abbott et al. 2021,BS.10,2018-05-23,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025498584647482014,8.15714442450187
Abbott et al. 2021,BS.10,2018-05-24,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025590365766906476,8.125175042015726
Abbott et al. 2021,BS.10,2018-05-25,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02568214688633094,8.093205659529582
Abbott et al. 2021,BS.10,2018-05-26,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025773928005755398,8.061236277043438
Abbott et al. 2021,BS.10,2018-05-27,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025865709125179857,8.029266894557294
Abbott et al. 2021,BS.10,2018-05-28,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.025957490244604316,7.997297512071151
Abbott et al. 2021,BS.10,2018-05-29,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.026049271364028778,7.965328129585005
Abbott et al. 2021,BS.10,2018-05-30,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02614105248345324,7.933358747098863
Abbott et al. 2021,BS.10,2018-05-31,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.0262328336028777,7.901389364612719
Abbott et al. 2021,BS.10,2018-06-01,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.02632461472230216,7.8694199821265745
Abbott et al. 2021,BS.10,2018-06-02,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.026416395841726618,7.837450599640432
Abbott et al. 2021,BS.10,2018-06-03,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.026508176961151084,7.805481217154286
Abbott et al. 2021,BS.10,2018-06-04,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,10,-9999,-9999,0.026599958080575543,7.7735118346681435
Abbott et al. 2021,BS.10,2018-06-05,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,7.741542452182,0.0266917392,0.0266917392,7.741542452182
Abbott et al. 2021,BS.10,2018-06-06,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.02615016632666667,7.961359410537067
Abbott et al. 2021,BS.10,2018-06-07,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.025608593453333335,8.181176368892134
Abbott et al. 2021,BS.10,2018-06-08,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.025067020580000002,8.4009933272472
Abbott et al. 2021,BS.10,2018-06-09,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.02452544770666667,8.620810285602268
Abbott et al. 2021,BS.10,2018-06-10,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.023983874833333335,8.840627243957334
Abbott et al. 2021,BS.10,2018-06-11,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.023442301960000002,9.0604442023124
Abbott et al. 2021,BS.10,2018-06-12,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.02290072908666667,9.280261160667468
Abbott et al. 2021,BS.10,2018-06-13,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.022359156213333335,9.500078119022534
Abbott et al. 2021,BS.10,2018-06-14,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.021817583340000002,9.7198950773776
Abbott et al. 2021,BS.10,2018-06-15,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.02127601046666667,9.939712035732667
Abbott et al. 2021,BS.10,2018-06-16,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.020734437593333335,10.159528994087735
Abbott et al. 2021,BS.10,2018-06-17,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.020192864720000002,10.379345952442801
Abbott et al. 2021,BS.10,2018-06-18,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.01965129184666667,10.599162910797867
Abbott et al. 2021,BS.10,2018-06-19,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.019109718973333335,10.818979869152933
Abbott et al. 2021,BS.10,2018-06-20,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.018568146100000002,11.038796827508001
Abbott et al. 2021,BS.10,2018-06-21,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.01802657322666667,11.258613785863067
Abbott et al. 2021,BS.10,2018-06-22,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.017485000353333335,11.478430744218134
Abbott et al. 2021,BS.10,2018-06-23,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.016943427480000002,11.698247702573202
Abbott et al. 2021,BS.10,2018-06-24,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.01640185460666667,11.918064660928268
Abbott et al. 2021,BS.10,2018-06-25,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.015860281733333335,12.137881619283334
Abbott et al. 2021,BS.10,2018-06-26,68.932756,-150.7,16.01788092,Site_1,Dwc,Burn,11,-9999,-9999,0.01531870886,12.357698577638402
